-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,
Dates (month/day/year): 10/14/2022 through 11/14/2023 in LST,,,,,,,
Location: Latitude  12.9764   Longitude 77.5722 ,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
Parameter(s): ,,,,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,
T2M             MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,HR,PRECTOTCORR,T2M,WS10M,RH2M
2023,6,8,9,0.66,27.09,4.93,63.33
2023,6,8,10,0.85,27.92,4.76,58.68
2023,6,8,11,1.17,28.32,4.44,55.98
2023,6,8,12,1.2,28.49,4.08,54.61
2023,6,8,13,0.82,28.62,3.71,53.98
2023,6,8,14,0.38,28.46,3.43,55.05
2023,6,8,15,0.16,28.13,3.24,56.89
2023,6,8,16,0.12,27.63,3.02,59.32
2023,6,8,17,0.11,26.66,2.02,66.4
2023,6,8,18,0.06,25.06,1.3,80.19
2023,6,8,19,0.02,24.51,1.64,82.02
2023,6,8,20,0.01,24.11,2.4,81.42
2023,6,8,21,0.01,23.88,3.78,81.46
2023,6,8,22,0.04,23.52,4.83,84.2
2023,6,8,23,0.15,22.98,5.1,87.82
2023,6,9,0,0.7,22.46,4.94,90.71
2023,6,9,1,1.65,22.01,4.54,93.11
2023,6,9,2,1.62,21.77,4.32,94.23
2023,6,9,3,1.6,21.6,4.24,94.98
2023,6,9,4,1.71,21.47,4.04,95.48
2023,6,9,5,1.97,21.47,4.07,95.37
2023,6,9,6,2.07,22.38,5.5,90.07
2023,6,9,7,1.67,24.35,6.59,78.47
2023,6,9,8,54.59,26.77,6.78,64.68
2023,6,9,9,18.88,28.79,6.46,55.69
2023,6,9,10,8.13,30.58,6.07,49.25
2023,6,9,11,6.64,31.67,5.73,45.6
2023,6,9,12,7.39,32.12,5.52,44.02
2023,6,9,13,9.88,32.06,5.45,43.74
2023,6,9,14,10.67,31.51,5.2,44.29
2023,6,9,15,7.34,31.01,4.81,44.28
2023,6,9,16,2.81,30.31,4.26,45.39
2023,6,9,17,0.79,28.47,2.68,58.32
2023,6,9,18,0.27,25.94,2.67,70.6
2023,6,9,19,0.08,25.24,3.3,69.1
2023,6,9,20,0.09,24.77,4.61,67.67
2023,6,9,21,0.07,23.96,5.74,71.26
2023,6,9,22,0.07,22.86,5.85,79.05
2023,6,9,23,0.03,22.04,5.74,85.82
2023,6,10,0,0.14,21.5,5.72,90.54
2023,6,10,1,0.54,21.12,5.68,93.64
2023,6,10,2,0.76,20.85,5.58,95.35
2023,6,10,3,0.89,20.68,5.26,95.94
2023,6,10,4,0.87,20.57,4.76,96.22
2023,6,10,5,0.55,20.58,4.46,96
2023,6,10,6,0.06,21.72,5.8,89.82
2023,6,10,7,0.01,24.18,7.47,75.01
2023,6,10,8,0,27.01,8.45,60.21
2023,6,10,9,0,29.39,8.75,51
2023,6,10,10,0,31.29,8.75,45.05
2023,6,10,11,0.01,32.67,8.72,41.02
2023,6,10,12,0.01,33.26,8.6,38.86
2023,6,10,13,0,33.19,8.43,38.5
2023,6,10,14,0,32.22,8.23,40.5
2023,6,10,15,0,30.85,7.95,43.72
2023,6,10,16,0,29.51,7.46,47.13
2023,6,10,17,0,28.08,6.22,51.65
2023,6,10,18,0,26.27,4.75,59.3
2023,6,10,19,0,25.34,5.14,62.84
2023,6,10,20,0,24.49,5.4,66.51
2023,6,10,21,0,23.63,5.37,71.05
2023,6,10,22,0.01,22.81,5.05,76.26
2023,6,10,23,0.01,22.12,4.57,82.02
2023,6,11,0,0.01,21.63,4.24,86.77
2023,6,11,1,0.01,21.27,4.17,89.66
2023,6,11,2,0,20.92,4.04,91.45
2023,6,11,3,0,20.55,3.66,93.02
2023,6,11,4,0,20.33,3.66,93.84
2023,6,11,5,0,20.37,4.15,93.23
2023,6,11,6,0,21.49,5.34,85.93
2023,6,11,7,0,23.69,7.14,72.87
2023,6,11,8,0,26.42,8.27,59.78
2023,6,11,9,0,28.95,8.47,51.59
2023,6,11,10,0,31.02,8.22,46.26
2023,6,11,11,0,32.5,7.95,42.52
2023,6,11,12,0,33.36,7.76,40.05
2023,6,11,13,0,33.63,7.62,38.67
2023,6,11,14,0,33.31,7.37,38.76
2023,6,11,15,0.01,32.34,7.04,40.75
2023,6,11,16,0.01,31.05,6.73,44.41
2023,6,11,17,0.01,29.31,5.71,50.81
2023,6,11,18,0.01,27.02,4.53,60.73
2023,6,11,19,0.02,25.9,4.77,65.67
2023,6,11,20,0.01,24.98,4.84,70.36
2023,6,11,21,0.01,24.16,4.76,75.17
2023,6,11,22,0.02,23.38,4.57,80.09
2023,6,11,23,0.03,22.74,4.67,84.46
2023,6,12,0,0.03,22.19,4.64,88.61
2023,6,12,1,0.05,21.74,4.35,92.17
2023,6,12,2,0.05,21.49,4.02,93.94
2023,6,12,3,0.05,21.34,3.75,94.57
2023,6,12,4,0.05,21.23,3.63,94.9
2023,6,12,5,0.04,21.22,3.72,94.67
2023,6,12,6,0.02,22.36,4.92,87.84
2023,6,12,7,0.05,24.57,6.03,74.16
2023,6,12,8,2.69,26.8,6.45,61.26
2023,6,12,9,7.01,29.04,6.55,52.46
2023,6,12,10,11.99,30.86,6.33,47.13
2023,6,12,11,23.98,31.9,6.03,44.48
2023,6,12,12,29.45,32.33,5.9,43.62
2023,6,12,13,42.52,32.19,5.88,44.17
2023,6,12,14,55.84,31.49,5.85,46.91
2023,6,12,15,61.39,30.53,5.59,51.98
2023,6,12,16,43.2,29.32,4.87,61.13
2023,6,12,17,29.44,27.52,4.08,73.72
2023,6,12,18,40.21,25.86,4.52,81.36
2023,6,12,19,36.97,24.99,5.3,84.75
2023,6,12,20,24.3,24.11,5.44,88.1
2023,6,12,21,13.92,23.35,5.35,89.46
2023,6,12,22,1.57,22.71,5.16,90.38
2023,6,12,23,0.51,22.16,4.93,91.95
2023,6,13,0,0.13,21.74,4.82,93.38
2023,6,13,1,0.01,21.45,4.87,94.31
2023,6,13,2,0.01,21.22,4.89,94.91
2023,6,13,3,0.02,21.09,4.81,95.15
2023,6,13,4,0.07,21.02,4.62,95.42
2023,6,13,5,0.23,21.04,4.44,95.31
2023,6,13,6,0.02,21.88,5.58,90.18
2023,6,13,7,0.01,23.74,6.61,78.21
2023,6,13,8,0,26.2,6.93,64.5
2023,6,13,9,0,28.69,6.95,53.65
2023,6,13,10,0.01,30.71,6.63,47.48
2023,6,13,11,0.03,32.15,6.06,43.94
2023,6,13,12,0.05,32.93,5.41,42.22
2023,6,13,13,0.09,33.13,4.83,41.71
2023,6,13,14,0.11,32.68,4.42,42.52
2023,6,13,15,0.09,32.08,4.27,43.7
2023,6,13,16,0.09,30.88,4.17,47.29
2023,6,13,17,0.08,29.2,3.12,56.98
2023,6,13,18,0.05,27.12,2.7,68.9
2023,6,13,19,0.04,26.46,3.7,69.89
2023,6,13,20,0.09,25.83,5.24,72.11
2023,6,13,21,0.1,25.06,5.95,76.67
2023,6,13,22,0.1,24.41,5.94,80.43
2023,6,13,23,0.08,23.58,5.38,84.9
2023,6,14,0,0.06,22.84,5.13,88.89
2023,6,14,1,0.02,22.27,5.01,91.8
2023,6,14,2,0.01,21.88,5,93.6
2023,6,14,3,0,21.67,5.22,94.35
2023,6,14,4,0,21.56,5.47,94.77
2023,6,14,5,0.01,21.57,5.56,94.7
2023,6,14,6,0,22.61,6.73,88.85
2023,6,14,7,0,24.63,8.16,76.9
2023,6,14,8,0.07,26.92,8.44,64.76
2023,6,14,9,0.33,28.88,8.01,55.7
2023,6,14,10,0.58,30.43,7.26,49.86
2023,6,14,11,1.02,31.3,6.6,46.64
2023,6,14,12,1.12,31.76,6.09,44.69
2023,6,14,13,1.27,31.74,5.72,43.76
2023,6,14,14,1.16,31.39,5.6,43.67
2023,6,14,15,0.93,30.93,5.71,44.6
2023,6,14,16,0.51,29.94,5.6,47.99
2023,6,14,17,0.41,28.37,4.87,55.59
2023,6,14,18,0.41,26.66,4.93,63.25
2023,6,14,19,0.23,25.69,5.66,67.43
2023,6,14,20,0.09,24.66,5.1,72.95
2023,6,14,21,0.15,23.9,4.86,77.42
2023,6,14,22,0.14,23.29,4.87,81.39
2023,6,14,23,0.09,22.73,4.82,85.61
2023,6,15,0,0.08,22.23,4.61,89.84
2023,6,15,1,0.1,21.81,4.4,93.2
2023,6,15,2,0.12,21.55,4.32,94.87
2023,6,15,3,0.14,21.33,4.3,95.81
2023,6,15,4,0.15,21.21,4.17,96.09
2023,6,15,5,0.13,21.25,4.09,95.75
2023,6,15,6,0.05,22.5,5.47,89.69
2023,6,15,7,0.06,24.87,7.04,76.72
2023,6,15,8,0,27.37,7.65,63.23
2023,6,15,9,0,29.42,7.52,54.02
2023,6,15,10,0,31.22,7.02,47.21
2023,6,15,11,0,32.62,6.4,42.25
2023,6,15,12,0,33.61,5.87,38.82
2023,6,15,13,0,34.22,5.57,36.34
2023,6,15,14,0,34.25,5.38,35.18
2023,6,15,15,0,33.73,5.17,35.13
2023,6,15,16,0,32.72,4.8,36.74
2023,6,15,17,0,30.48,3.15,47.61
2023,6,15,18,0,27.57,2.78,61.42
2023,6,15,19,0,26.98,3.36,61.15
2023,6,15,20,0,26.25,4.79,61.84
2023,6,15,21,0,25.03,5.88,67.43
2023,6,15,22,0,23.78,5.86,74.94
2023,6,15,23,0,22.92,5.47,81.58
2023,6,16,0,0,22.29,5.41,87.27
2023,6,16,1,0,21.73,5.39,91.62
2023,6,16,2,0,21.34,5.41,93.92
2023,6,16,3,0,21.08,5.42,94.85
2023,6,16,4,0,20.88,5.34,95.36
2023,6,16,5,0,20.83,5.33,95.12
2023,6,16,6,0,22.24,6.66,87.69
2023,6,16,7,0,25.01,7.57,72.48
2023,6,16,8,0,27.82,7.34,58.22
2023,6,16,9,0,30.25,6.55,48.83
2023,6,16,10,0,32.08,5.73,43.16
2023,6,16,11,0.01,33.32,5.09,39.48
2023,6,16,12,0.02,34.1,4.67,36.79
2023,6,16,13,0.04,34.43,4.46,35.27
2023,6,16,14,0.06,34.05,4.27,34.88
2023,6,16,15,0.07,33.16,4,35.55
2023,6,16,16,0.05,32.12,3.6,38.42
2023,6,16,17,0.04,30.07,2.46,51.64
2023,6,16,18,0.06,28.13,2.79,60.04
2023,6,16,19,0.07,27.57,4.25,59.46
2023,6,16,20,0.05,26.72,5.66,63.33
2023,6,16,21,0.07,25.61,5.59,69.82
2023,6,16,22,0.1,24.84,5.13,74.4
2023,6,16,23,0.09,24.23,4.84,77.89
2023,6,17,0,0.03,23.63,4.81,81.13
2023,6,17,1,0.01,23.07,4.97,84.27
2023,6,17,2,0.01,22.69,5.31,86.03
2023,6,17,3,0,22.31,5.09,87.82
2023,6,17,4,0.02,21.82,4.09,91.66
2023,6,17,5,0.04,21.68,4.04,94.07
2023,6,17,6,0.1,22.96,5.46,88.02
2023,6,17,7,0.08,25.03,6.79,76.23
2023,6,17,8,0.09,27.25,7.25,63.72
2023,6,17,9,0.05,29.3,6.98,54.32
2023,6,17,10,0.08,30.59,6.34,48.4
2023,6,17,11,0.08,31.39,5.65,44.39
2023,6,17,12,0.07,31.97,5.04,41.31
2023,6,17,13,0.03,32.37,4.44,39.06
2023,6,17,14,0.02,32.32,3.97,38.28
2023,6,17,15,0.01,31.6,3.76,40.08
2023,6,17,16,0,30.63,3.31,45.18
2023,6,17,17,0,28.64,2.51,58.29
2023,6,17,18,0.01,27.05,2.92,64.52
2023,6,17,19,0.01,26.31,3.94,66.68
2023,6,17,20,0.01,25.55,4.62,71.11
2023,6,17,21,0.04,24.86,5.18,75.87
2023,6,17,22,0.09,24.25,5.3,80.08
2023,6,17,23,0.15,23.43,4.86,85.43
2023,6,18,0,0.27,22.83,4.78,89.04
2023,6,18,1,0.25,22.55,5.27,90.14
2023,6,18,2,0.12,22.4,4.84,90.8
2023,6,18,3,0.03,22.28,4.02,91.91
2023,6,18,4,0.02,22.2,3.68,92.55
2023,6,18,5,0.02,22.19,3.51,92.61
2023,6,18,6,0,22.99,4.85,87.68
2023,6,18,7,0,24.36,6.12,78.81
2023,6,18,8,0,25.8,6.59,69.92
2023,6,18,9,0,27.06,6.42,63.14
2023,6,18,10,0.03,28.15,6.21,57.71
2023,6,18,11,0.06,29.08,6.22,53.31
2023,6,18,12,0.06,29.3,6.3,51.27
2023,6,18,13,0.11,29.19,6.59,50.27
2023,6,18,14,0.09,28.86,6.55,50.06
2023,6,18,15,0.06,28.62,6.1,50.57
2023,6,18,16,0.1,28.04,5.29,53
2023,6,18,17,0.06,26.57,3.48,60.79
2023,6,18,18,0.04,24.96,2.43,71.54
2023,6,18,19,0.07,24.24,2.98,74.62
2023,6,18,20,0.2,23.67,3.51,78.07
2023,6,18,21,0.32,23.31,4.22,81.41
2023,6,18,22,0.24,23.02,4.69,84.35
2023,6,18,23,0.1,22.66,4.62,87.17
2023,6,19,0,0.29,22.31,4.87,89.15
2023,6,19,1,0.53,21.94,4.63,90.64
2023,6,19,2,0.86,21.51,4.44,92.29
2023,6,19,3,2.02,21.13,4.27,93.5
2023,6,19,4,1.72,20.88,4,94.22
2023,6,19,5,1.11,20.76,3.85,94.39
2023,6,19,6,0.51,21.26,4.58,91.08
2023,6,19,7,0.21,22.61,5.65,82.76
2023,6,19,8,1.75,24.64,6.4,71.28
2023,6,19,9,2.84,26.62,6.76,61.46
2023,6,19,10,3.19,28.29,6.63,55.18
2023,6,19,11,6.89,29.97,6.3,50.71
2023,6,19,12,10.94,30.76,5.89,48.69
2023,6,19,13,16.36,30.41,5.46,49.41
2023,6,19,14,13.76,29.68,5.01,51.22
2023,6,19,15,6.78,28.75,4.56,54.15
2023,6,19,16,1.58,27.67,4.07,58.45
2023,6,19,17,0.32,26.33,2.63,68.1
2023,6,19,18,0.11,24.97,1.89,79.65
2023,6,19,19,0.09,24.45,2.02,81.49
2023,6,19,20,0.03,24.01,2.3,82.1
2023,6,19,21,0.04,23.62,2.64,82.69
2023,6,19,22,0.03,23.27,3.15,83.48
2023,6,19,23,0.02,22.88,3.75,85.11
2023,6,20,0,0.03,22.32,3.92,88.35
2023,6,20,1,0.04,21.76,3.57,91.64
2023,6,20,2,0.08,21.37,3.12,93.72
2023,6,20,3,0.09,21.17,2.84,94.44
2023,6,20,4,0.71,21.02,2.72,94.6
2023,6,20,5,1.01,20.99,2.87,93.91
2023,6,20,6,2.92,21.98,3.57,86.99
2023,6,20,7,10.86,24.09,4.41,74.4
2023,6,20,8,14.24,26.22,4.49,65.05
2023,6,20,9,17.41,27.53,3.91,60.19
2023,6,20,10,19.18,28.16,3.39,57.84
2023,6,20,11,24.81,28.51,3.03,56.53
2023,6,20,12,24.72,28.6,2.72,56.09
2023,6,20,13,31.14,28.45,2.47,56.76
2023,6,20,14,31.84,28.16,2.44,58.12
2023,6,20,15,29.07,27.79,2.4,60.03
2023,6,20,16,21.13,27.11,2.27,64.13
2023,6,20,17,11.66,25.87,1.97,73.74
2023,6,20,18,6.35,24.43,1.73,85.81
2023,6,20,19,4.16,23.8,1.98,86.4
2023,6,20,20,4.11,23.27,2.27,87.04
2023,6,20,21,3.98,22.8,2.55,88.18
2023,6,20,22,5.26,22.39,2.79,89.81
2023,6,20,23,5.95,22.05,3.22,91
2023,6,21,0,7.99,21.74,3.63,92.23
2023,6,21,1,11.97,21.45,3.75,93.55
2023,6,21,2,9.37,21.26,3.54,94.43
2023,6,21,3,3.26,21.14,3.48,94.88
2023,6,21,4,0.61,21.04,3.51,95.24
2023,6,21,5,0.25,21.03,3.52,95.28
2023,6,21,6,0.37,21.77,4.13,91.55
2023,6,21,7,0.51,23.38,4.61,81.82
2023,6,21,8,7.5,25.25,4.5,69.96
2023,6,21,9,21.17,26.31,3.83,63.94
2023,6,21,10,52.47,26.79,3.21,62.15
2023,6,21,11,48.47,26.92,2.56,62.46
2023,6,21,12,52.67,26.82,2.12,63.6
2023,6,21,13,38.57,26.64,1.88,64.77
2023,6,21,14,49.31,26.54,1.82,65.44
2023,6,21,15,39.17,26.34,1.87,66.63
2023,6,21,16,26.41,25.77,1.9,70.02
2023,6,21,17,11.01,24.86,1.67,77.3
2023,6,21,18,2.14,23.75,1.64,87.21
2023,6,21,19,0.81,23.25,1.91,88.41
2023,6,21,20,1.23,22.89,2.12,88.54
2023,6,21,21,3.32,22.65,2.26,88.45
2023,6,21,22,10.16,22.36,2.41,89
2023,6,21,23,12.22,22.06,2.72,90.21
2023,6,22,0,10.91,21.85,3.33,91.81
2023,6,22,1,13.59,21.67,4.13,93.95
2023,6,22,2,2.22,21.41,4.2,95.94
2023,6,22,3,1.45,21.24,3.83,96.52
2023,6,22,4,1.56,21.02,3.83,95.99
2023,6,22,5,1.39,20.85,4.05,95.19
2023,6,22,6,0.25,21.6,4.92,90.04
2023,6,22,7,0,23.15,5.32,80.16
2023,6,22,8,0,25.56,5.51,63.94
2023,6,22,9,0,27.69,5.26,52.38
2023,6,22,10,0.01,29.27,4.84,46.09
2023,6,22,11,0.21,30.07,4.37,43.44
2023,6,22,12,2.65,30.32,3.81,42.76
2023,6,22,13,16.49,30.21,3.2,42.92
2023,6,22,14,22.03,29.7,2.7,44.59
2023,6,22,15,20.9,29.12,2.35,47.88
2023,6,22,16,17.82,28.45,2.01,52.76
2023,6,22,17,12.65,27.15,1.71,65.36
2023,6,22,18,23.23,25.71,1.6,76.81
2023,6,22,19,31.77,25.23,1.61,77.79
2023,6,22,20,33.96,24.55,1.79,81.06
2023,6,22,21,24.46,23.75,2.14,84.45
2023,6,22,22,13.96,22.95,2.44,86.94
2023,6,22,23,9.78,22.16,2.58,89.73
2023,6,23,0,10.78,21.3,2.84,92.99
2023,6,23,1,13.91,20.75,3.47,95.37
2023,6,23,2,10.08,20.42,3.84,96.21
2023,6,23,3,6.86,20.11,3.91,96.1
2023,6,23,4,6.75,19.76,3.88,95.6
2023,6,23,5,6.57,19.5,3.83,94.54
2023,6,23,6,0.48,20.18,4.16,87.96
2023,6,23,7,0.01,22.13,4.9,73.41
2023,6,23,8,0,24.59,5.57,59.88
2023,6,23,9,0,26.79,5.73,50.95
2023,6,23,10,0,28.52,5.59,46.03
2023,6,23,11,0.06,29.73,5.36,43.3
2023,6,23,12,0.32,30.49,5.09,41.55
2023,6,23,13,0.68,30.75,4.89,40.99
2023,6,23,14,0.77,30.44,4.88,41.8
2023,6,23,15,0.55,29.75,4.92,43.99
2023,6,23,16,0.53,28.64,4.28,50.01
2023,6,23,17,0.43,26.68,3.44,62.7
2023,6,23,18,0.26,24.92,4.33,68.59
2023,6,23,19,0.13,23.79,5.7,71.4
2023,6,23,20,0.04,22.5,5.97,76.57
2023,6,23,21,0.01,21.46,5.56,81.13
2023,6,23,22,0,20.79,5.14,85.03
2023,6,23,23,0,20.38,5.13,88.48
2023,6,24,0,0.01,20.09,5.07,91.79
2023,6,24,1,0.06,20.02,4.89,93.67
2023,6,24,2,0.14,20.05,4.64,94.37
2023,6,24,3,0.21,20.06,4.4,94.52
2023,6,24,4,0.23,20.02,4.2,94.77
2023,6,24,5,0.2,20.04,4.2,94.69
2023,6,24,6,0.03,20.66,5.22,91.08
2023,6,24,7,0,21.92,6.46,83.09
2023,6,24,8,0,23.42,6.89,75.24
2023,6,24,9,0.01,24.93,6.83,68.78
2023,6,24,10,0.01,26.26,6.49,63.92
2023,6,24,11,0.02,27.12,6.09,61.07
2023,6,24,12,0.05,27.66,5.85,59.58
2023,6,24,13,0.09,27.76,5.74,59.72
2023,6,24,14,0.12,27.58,5.63,61.18
2023,6,24,15,0.18,27.07,5.33,64.08
2023,6,24,16,0.19,26.18,4.8,68.91
2023,6,24,17,0.18,24.94,3.52,76.86
2023,6,24,18,0.2,23.83,2.7,84.55
2023,6,24,19,0.17,23.32,3.03,87.39
2023,6,24,20,0.12,22.95,3.33,89.41
2023,6,24,21,0.07,22.63,3.59,91.08
2023,6,24,22,0.04,22.36,3.9,92.47
2023,6,24,23,0.03,22.16,3.93,93.66
2023,6,25,0,0.02,21.98,3.86,94.73
2023,6,25,1,0.02,21.92,4.11,95.01
2023,6,25,2,0.01,21.98,4.87,94.55
2023,6,25,3,0.01,21.76,4.44,94.99
2023,6,25,4,0.01,21.42,3.46,96.06
2023,6,25,5,0.01,21.34,3.17,96.02
2023,6,25,6,0,22.26,4.24,90
2023,6,25,7,0,23.63,4.7,80.39
2023,6,25,8,0.05,25.22,4.88,71.01
2023,6,25,9,0.01,26.62,5.1,64.29
2023,6,25,10,0.01,27.71,5.29,59.51
2023,6,25,11,0.01,28.28,5.45,56.36
2023,6,25,12,0.18,28.06,5.55,56.39
2023,6,25,13,0.83,27.54,5.66,58.14
2023,6,25,14,1.18,26.84,5.55,61.17
2023,6,25,15,1,26.1,5.38,64.62
2023,6,25,16,1.43,25.33,4.99,68.47
2023,6,25,17,1.53,24.4,3.7,74.69
2023,6,25,18,1.74,23.32,2.74,82.68
2023,6,25,19,4.18,22.82,2.92,85.69
2023,6,25,20,6.87,22.44,3.29,87.53
2023,6,25,21,6.47,22.04,3.72,88.9
2023,6,25,22,3.66,21.45,3.92,91.31
2023,6,25,23,2.29,20.78,4.15,93.74
2023,6,26,0,3.5,20.24,4.23,95.19
2023,6,26,1,3.51,19.87,4.24,95.78
2023,6,26,2,1.33,19.62,4.03,96.04
2023,6,26,3,0.57,19.4,3.72,96.35
2023,6,26,4,0.42,19.26,3.73,96.45
2023,6,26,5,0.3,19.26,4.04,96.18
2023,6,26,6,0.17,20.34,5.34,90
2023,6,26,7,0.11,22.41,6.21,75.84
2023,6,26,8,0,24.68,6.84,61.03
2023,6,26,9,0,26.53,7.04,52.55
2023,6,26,10,0,27.85,7.01,47.92
2023,6,26,11,0,28.89,6.98,45.33
2023,6,26,12,0,30.14,6.96,43.05
2023,6,26,13,0,30.75,7.11,42.33
2023,6,26,14,0,30.17,7.31,44
2023,6,26,15,0,29.06,7.31,46.9
2023,6,26,16,0,27.97,6.77,50.24
2023,6,26,17,0,26.65,5.44,55.6
2023,6,26,18,0,24.56,4.13,65.06
2023,6,26,19,0,23.66,4.63,67.85
2023,6,26,20,0,22.72,4.89,71.4
2023,6,26,21,0,21.79,4.63,76.08
2023,6,26,22,0,21.08,4.34,79.98
2023,6,26,23,0,20.52,4.08,83.76
2023,6,27,0,0,20.06,3.98,87.72
2023,6,27,1,0,19.76,4.15,90.88
2023,6,27,2,0,19.48,4.12,93.39
2023,6,27,3,0,19.42,4.23,94.18
2023,6,27,4,0,19.34,4.29,94.81
2023,6,27,5,0,19.34,4.32,94.74
2023,6,27,6,0,20.45,5.22,88.21
2023,6,27,7,0,22.71,6.27,73.34
2023,6,27,8,0,25.18,6.71,59.21
2023,6,27,9,0.03,26.89,6.5,51.8
2023,6,27,10,0.07,28.31,6.18,47.51
2023,6,27,11,0.06,29.38,5.89,44.98
2023,6,27,12,0.09,30.22,5.47,43.42
2023,6,27,13,0.66,30.45,5.15,43.42
2023,6,27,14,2.08,30.16,5.34,44.73
2023,6,27,15,4.61,29.48,5.85,46.82
2023,6,27,16,6,28.51,6.15,49.39
2023,6,27,17,6.13,26.85,5.13,55.89
2023,6,27,18,4.27,24.52,4.43,65.89
2023,6,27,19,1.46,23.49,5.47,68.62
2023,6,27,20,0.23,22.44,5.48,73.46
2023,6,27,21,0.05,21.54,5.03,79.34
2023,6,27,22,0.01,20.87,4.81,86.19
2023,6,27,23,0,20.33,4.73,92.28
2023,6,28,0,0.02,20.06,4.92,94.87
2023,6,28,1,0.07,19.82,5.01,95.41
2023,6,28,2,0.1,19.51,4.77,95.31
2023,6,28,3,0.22,19.15,4.69,94.98
2023,6,28,4,0.28,18.79,4.67,94.68
2023,6,28,5,0.2,18.58,4.54,94.21
2023,6,28,6,0.01,19.54,5.12,86.62
2023,6,28,7,0,21.68,6.03,73.78
2023,6,28,8,0,24.42,6.98,58.83
2023,6,28,9,0,26.89,7.4,48.39
2023,6,28,10,0,29.04,7.43,41.96
2023,6,28,11,0,30.67,7.34,38.24
2023,6,28,12,0,31.69,7.2,36.46
2023,6,28,13,0,31.97,6.86,36.41
2023,6,28,14,0,31.65,6.64,37.68
2023,6,28,15,0,30.76,6.57,40.75
2023,6,28,16,0,29.39,6.45,46.3
2023,6,28,17,0,27.53,5.79,54.34
2023,6,28,18,0,25.71,4.8,62.86
2023,6,28,19,0,24.53,4.26,68.62
2023,6,28,20,0,23.47,4.09,73.43
2023,6,28,21,0,22.61,4.49,76.85
2023,6,28,22,0,21.75,4.6,81.28
2023,6,28,23,0,20.96,4.39,86.39
2023,6,29,0,0,20.24,4.18,91.3
2023,6,29,1,0,19.88,4.3,93.67
2023,6,29,2,0,19.72,4.24,94.55
2023,6,29,3,0,19.63,4.05,95.06
2023,6,29,4,0,19.53,3.88,95.29
2023,6,29,5,0,19.51,3.96,94.68
2023,6,29,6,0,20.34,4.95,88.53
2023,6,29,7,0,22.1,5.59,78.15
2023,6,29,8,14.68,24.49,6.37,65.31
2023,6,29,9,18.06,26.74,6.79,56.61
2023,6,29,10,8.5,28.55,7.02,51.57
2023,6,29,11,3.03,29.86,7.06,47.97
2023,6,29,12,2.88,30.59,6.95,45.56
2023,6,29,13,8.14,30.79,6.84,44.29
2023,6,29,14,16.29,30.46,6.93,44.59
2023,6,29,15,33.66,29.62,7,46.68
2023,6,29,16,37.92,28.11,6.3,52.71
2023,6,29,17,44.95,26.08,5.04,64.46
2023,6,29,18,35.75,24.14,5.03,74.05
2023,6,29,19,45.67,23.18,5.31,78.54
2023,6,29,20,60.19,22.31,4.66,83.62
2023,6,29,21,29.92,21.69,4.28,87.4
2023,6,29,22,6.55,21.17,4.3,89.78
2023,6,29,23,1.05,20.62,4.33,91.88
2023,6,30,0,0.56,20.11,4.32,93.28
2023,6,30,1,1.13,19.71,4.25,93.72
2023,6,30,2,1.18,19.41,4.27,93.56
2023,6,30,3,0.93,19.14,4.29,93.27
2023,6,30,4,0.63,18.89,3.97,92.54
2023,6,30,5,0.32,18.77,3.65,91.4
2023,6,30,6,0,19.84,4.37,85
2023,6,30,7,0,22.17,5.51,70.6
2023,6,30,8,0,25.49,7.45,54.82
2023,6,30,9,0,28.12,8.31,47.42
2023,6,30,10,0,29.98,8.48,43.41
2023,6,30,11,0,31.08,8.35,41.31
2023,6,30,12,0,31.41,8.04,40.79
2023,6,30,13,0,31.38,7.83,40.96
2023,6,30,14,0.01,31.17,7.73,41.62
2023,6,30,15,0.03,30.71,7.72,43.07
2023,6,30,16,0.03,29.5,7.46,46.88
2023,6,30,17,0.03,27.48,6.15,55.2
2023,6,30,18,0.04,25.36,5.19,65.25
2023,6,30,19,0.04,24.28,5.21,71.04
2023,6,30,20,0.02,23.46,5.01,76.28
2023,6,30,21,0.01,22.76,4.83,80.97
2023,6,30,22,0.01,22.07,4.68,85.69
2023,6,30,23,0.01,21.46,4.58,89.53
2023,7,1,0,0.02,20.99,4.48,92.09
2023,7,1,1,0.04,20.71,4.48,93.03
2023,7,1,2,0.04,20.49,4.5,93.54
2023,7,1,3,0.02,20.44,5.01,93.41
2023,7,1,4,0.02,20.38,4.94,93.91
2023,7,1,5,0.02,20.32,4.4,94.48
2023,7,1,6,0.01,21.15,5.04,90.23
2023,7,1,7,0,22.79,6.43,78.98
2023,7,1,8,0.46,24.54,7.12,67.73
2023,7,1,9,0.46,26.19,7.5,59.06
2023,7,1,10,0.37,27.75,7.67,51.89
2023,7,1,11,0.45,29.1,7.66,46.64
